customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,MonthlyCharges,TotalCharges,Churn
CUST2346,Male,0,No,Yes,49,Month-to-month,Bank transfer,Fiber optic,Yes,No,56.77,2767.55,No
CUST2347,Male,0,No,No,36,Month-to-month,Mailed check,Fiber optic,Yes,No,54.71,2000.2,No
CUST2348,Female,0,No,No,61,Month-to-month,Bank transfer,Fiber optic,No,No,65.32,3992.12,Yes
CUST2349,Male,0,No,No,71,Month-to-month,Electronic check,DSL,No,Yes,46.15,3268.05,No
CUST2350,Female,0,No,Yes,28,One year,Mailed check,Fiber optic,No,No,36.37,1045.32,Yes
CUST2351,Female,1,No,No,31,Month-to-month,Bank transfer,No,Yes,No,74.77,2301.21,No
CUST2352,Male,0,Yes,Yes,10,One year,Bank transfer,DSL,No,Yes,103.96,1093.61,No
CUST2353,Female,1,No,No,5,Month-to-month,Electronic check,Fiber optic,No,Yes,33.59,230.19,Yes
CUST2354,Female,0,No,No,34,Month-to-month,Mailed check,DSL,Yes,No,21.34,698.21,Yes
CUST2355,Female,0,No,No,32,Two year,Credit card,DSL,No,Yes,43.17,1373.08,No
CUST2356,Female,1,Yes,No,17,One year,Credit card,Fiber optic,No,No,117.93,1986.1,Yes
CUST2357,Male,0,No,No,36,Month-to-month,Bank transfer,DSL,Yes,No,102.53,3709.84,No
CUST2358,Female,0,No,No,12,Two year,Electronic check,DSL,Yes,No,78.78,1010.86,Yes
CUST2359,Male,0,Yes,No,63,Month-to-month,Bank transfer,DSL,No,Yes,112.78,7021.76,Yes
CUST2360,Female,0,Yes,Yes,0,Two year,Electronic check,Fiber optic,No,No,63.42,0.0,No
CUST2361,Female,0,No,No,62,One year,Credit card,Fiber optic,No,No,118.29,7329.8,No
CUST2362,Male,0,No,Yes,33,One year,Bank transfer,DSL,No,No,48.22,1600.56,No
CUST2363,Female,0,No,No,9,Two year,Bank transfer,Fiber optic,Yes,No,42.51,335.53,No
CUST2364,Female,0,Yes,No,6,Month-to-month,Electronic check,DSL,No,Yes,83.08,507.52,Yes
CUST2365,Female,0,No,No,55,One year,Mailed check,Fiber optic,No,No,56.57,3074.3,No
CUST2366,Male,0,Yes,No,36,Month-to-month,Electronic check,Fiber optic,Yes,Yes,81.89,2925.7,No
CUST2367,Female,0,Yes,Yes,28,Month-to-month,Mailed check,Fiber optic,No,No,49.11,1438.56,Yes
CUST2368,Male,0,Yes,No,11,Month-to-month,Credit card,No,Yes,No,81.03,874.17,Yes
CUST2369,Female,0,Yes,No,16,Month-to-month,Bank transfer,No,Yes,No,46.13,720.04,No
CUST2370,Male,0,Yes,No,47,One year,Bank transfer,DSL,Yes,No,23.2,1096.99,No
CUST2371,Male,1,Yes,No,25,One year,Electronic check,No,Yes,No,111.04,2830.61,No
CUST2372,Female,0,Yes,No,11,One year,Electronic check,DSL,No,No,108.09,1186.84,Yes
CUST2373,Female,0,Yes,No,20,Month-to-month,Credit card,No,No,No,117.02,2312.49,No
CUST2374,Male,0,No,Yes,41,Month-to-month,Credit card,DSL,No,No,91.09,3763.65,Yes
CUST2375,Male,0,No,Yes,60,Two year,Mailed check,Fiber optic,No,No,87.64,5299.04,No
CUST2376,Female,0,Yes,No,57,Month-to-month,Credit card,DSL,No,No,75.02,4333.37,Yes
CUST2377,Male,0,No,No,53,One year,Credit card,DSL,No,No,30.85,1633.27,No
CUST2378,Female,0,Yes,No,33,One year,Credit card,Fiber optic,No,No,37.3,1254.66,Yes
CUST2379,Female,0,No,No,6,One year,Credit card,No,No,No,47.53,324.7,Yes
CUST2380,Female,0,Yes,No,34,Month-to-month,Mailed check,Fiber optic,No,Yes,108.8,3708.29,No
CUST2381,Female,1,Yes,No,14,Two year,Credit card,Fiber optic,No,No,35.64,564.93,No
CUST2382,Male,1,No,Yes,64,Month-to-month,Mailed check,Fiber optic,Yes,Yes,112.13,7208.89,Yes
CUST2383,Female,0,No,Yes,24,Two year,Electronic check,DSL,No,No,71.32,1805.82,No
CUST2384,Male,0,No,No,58,Month-to-month,Bank transfer,DSL,No,No,90.99,5323.31,No
CUST2385,Female,0,No,No,5,Month-to-month,Electronic check,DSL,No,No,29.24,49.86,Yes
CUST2386,Male,0,No,No,51,Month-to-month,Credit card,Fiber optic,Yes,No,45.44,2297.52,No
CUST2387,Female,0,Yes,No,20,Two year,Bank transfer,DSL,No,No,115.77,2234.51,No
CUST2388,Male,0,Yes,Yes,70,Month-to-month,Credit card,DSL,No,No,45.15,3128.56,No
CUST2389,Male,0,Yes,No,31,Month-to-month,Credit card,DSL,Yes,No,48.25,1477.18,No
CUST2390,Female,0,Yes,Yes,52,Month-to-month,Electronic check,DSL,No,No,38.15,2027.24,Yes
CUST2391,Female,0,No,No,58,Two year,Credit card,No,Yes,No,31.17,1785.88,No
CUST2392,Female,0,No,No,68,Two year,Electronic check,DSL,No,No,41.79,2911.43,No
CUST2393,Female,0,Yes,No,61,One year,Credit card,Fiber optic,No,No,83.52,5061.29,Yes
CUST2394,Male,1,No,No,3,One year,Mailed check,Fiber optic,No,No,64.45,178.93,Yes
CUST2395,Female,0,No,Yes,17,Month-to-month,Bank transfer,Fiber optic,No,No,74.48,1204.17,No
CUST2396,Male,0,Yes,No,55,Month-to-month,Electronic check,DSL,No,No,30.48,1748.63,No
CUST2397,Male,0,Yes,No,23,Two year,Electronic check,DSL,No,No,99.82,2374.78,No
CUST2398,Female,0,Yes,No,65,Month-to-month,Bank transfer,DSL,Yes,No,97.98,6362.09,No
CUST2399,Male,0,Yes,No,12,Month-to-month,Electronic check,Fiber optic,Yes,No,20.2,168.37,Yes
CUST2400,Male,0,Yes,No,61,Month-to-month,Bank transfer,DSL,Yes,No,57.12,3473.91,No
CUST2401,Male,0,No,No,53,Month-to-month,Mailed check,Fiber optic,No,No,25.01,1337.14,No
CUST2402,Male,0,Yes,Yes,14,Month-to-month,Credit card,Fiber optic,No,Yes,98.79,1351.32,Yes
CUST2403,Female,0,Yes,No,68,Month-to-month,Mailed check,Fiber optic,Yes,No,93.2,6455.14,No
CUST2404,Female,0,No,Yes,2,Month-to-month,Credit card,Fiber optic,Yes,Yes,110.0,311.27,Yes
CUST2405,Female,0,No,No,36,Month-to-month,Bank transfer,Fiber optic,No,Yes,42.11,1428.52,No
CUST2406,Female,0,No,No,36,Month-to-month,Mailed check,No,No,Yes,64.54,2265.75,No
CUST2407,Male,0,Yes,No,2,Month-to-month,Credit card,DSL,No,Yes,36.82,96.58,Yes
CUST2408,Male,1,Yes,No,62,Month-to-month,Bank transfer,Fiber optic,No,No,55.87,3410.35,Yes
CUST2409,Female,0,No,No,34,One year,Credit card,Fiber optic,No,No,71.27,2432.33,Yes
CUST2410,Female,0,Yes,Yes,51,Month-to-month,Electronic check,Fiber optic,Yes,No,23.44,1195.98,No
CUST2411,Female,0,Yes,No,27,One year,Electronic check,DSL,No,No,90.92,2452.86,No
CUST2412,Male,0,No,No,17,One year,Bank transfer,Fiber optic,Yes,No,73.42,1299.08,No
CUST2413,Female,0,No,No,35,One year,Credit card,DSL,Yes,No,102.55,3679.62,No
CUST2414,Female,0,Yes,Yes,32,Month-to-month,Electronic check,DSL,Yes,No,45.72,1482.84,Yes
CUST2415,Female,1,No,No,63,Month-to-month,Mailed check,DSL,No,No,110.14,6878.22,Yes
CUST2416,Male,0,Yes,No,25,Month-to-month,Credit card,DSL,No,No,119.87,3003.94,Yes
CUST2417,Male,0,Yes,No,47,One year,Credit card,Fiber optic,Yes,Yes,111.77,5223.98,Yes
CUST2418,Male,0,Yes,No,39,Month-to-month,Electronic check,No,No,Yes,97.35,3896.26,Yes
CUST2419,Male,0,Yes,No,16,Two year,Electronic check,DSL,No,No,100.86,1648.42,No
CUST2420,Male,0,Yes,No,39,Two year,Bank transfer,No,No,No,76.52,3004.41,No
CUST2421,Male,0,No,No,6,Month-to-month,Credit card,No,Yes,Yes,37.4,256.88,No
CUST2422,Male,0,No,Yes,56,Month-to-month,Mailed check,No,No,Yes,87.06,4873.44,No
CUST2423,Male,0,No,Yes,7,One year,Electronic check,No,No,Yes,90.7,697.5,No
CUST2424,Female,0,Yes,No,55,Month-to-month,Credit card,Fiber optic,Yes,No,118.51,6489.51,No
CUST2425,Female,1,Yes,Yes,30,Month-to-month,Electronic check,DSL,Yes,No,73.21,2244.3,No
CUST2426,Male,0,Yes,No,58,Two year,Bank transfer,Fiber optic,Yes,No,45.68,2729.04,No
CUST2427,Male,1,Yes,No,57,Month-to-month,Credit card,Fiber optic,Yes,Yes,87.73,4959.91,No
CUST2428,Female,0,Yes,Yes,11,Two year,Credit card,No,No,No,117.9,1313.78,Yes
CUST2429,Male,1,No,No,47,One year,Bank transfer,No,No,Yes,36.08,1716.59,No
CUST2430,Male,0,No,No,30,One year,Mailed check,Fiber optic,No,No,51.25,1483.77,No
CUST2431,Male,0,No,No,62,Month-to-month,Electronic check,DSL,Yes,Yes,73.27,4474.29,No
CUST2432,Female,1,Yes,No,38,Month-to-month,Bank transfer,DSL,No,No,35.36,1297.88,No
CUST2433,Female,0,No,No,19,Month-to-month,Credit card,DSL,No,No,20.27,382.53,Yes
CUST2434,Female,1,Yes,No,47,Month-to-month,Bank transfer,Fiber optic,No,No,52.37,2482.33,Yes
CUST2435,Female,0,Yes,No,70,Month-to-month,Credit card,Fiber optic,No,No,106.27,7420.42,Yes
CUST2436,Female,0,Yes,No,53,Month-to-month,Bank transfer,No,Yes,No,22.43,1285.32,No
CUST2437,Male,0,No,Yes,70,Month-to-month,Mailed check,Fiber optic,No,Yes,61.75,4373.81,No
CUST2438,Female,0,No,Yes,28,Month-to-month,Credit card,No,No,No,95.74,2703.35,No
CUST2439,Male,0,Yes,No,72,One year,Bank transfer,Fiber optic,No,No,115.22,8274.32,No
CUST2440,Male,0,No,Yes,47,Month-to-month,Mailed check,No,No,No,118.52,5573.93,Yes
CUST2441,Female,0,No,Yes,55,Month-to-month,Mailed check,DSL,Yes,No,61.04,3412.28,Yes
CUST2442,Female,0,Yes,No,16,One year,Electronic check,No,Yes,No,114.94,1885.04,Yes
CUST2443,Male,0,Yes,Yes,8,Two year,Credit card,Fiber optic,No,No,21.61,218.34,No
CUST2444,Male,0,Yes,No,33,Month-to-month,Electronic check,DSL,No,Yes,94.08,3089.46,Yes
CUST2445,Male,0,No,No,44,Month-to-month,Mailed check,DSL,No,No,83.56,3650.5,Yes
CUST2446,Female,0,Yes,No,8,One year,Electronic check,No,Yes,Yes,43.45,276.23,No
CUST2447,Female,0,No,No,6,Two year,Electronic check,DSL,No,No,69.75,444.93,No
CUST2448,Female,0,Yes,Yes,15,One year,Bank transfer,Fiber optic,No,No,31.21,392.22,Yes
CUST2449,Female,0,No,No,18,One year,Electronic check,DSL,No,Yes,106.9,1923.42,Yes
CUST2450,Female,0,Yes,No,5,Month-to-month,Mailed check,Fiber optic,Yes,No,54.51,251.54,Yes
CUST2451,Male,1,No,No,10,Month-to-month,Electronic check,No,Yes,No,81.86,829.72,Yes
CUST2452,Female,0,No,No,60,Month-to-month,Credit card,Fiber optic,No,No,34.2,2110.28,No
CUST2453,Male,0,No,No,41,One year,Bank transfer,Fiber optic,No,Yes,39.03,1667.91,No
CUST2454,Male,0,No,No,12,One year,Mailed check,No,No,No,119.18,1465.28,No
CUST2455,Male,0,Yes,Yes,11,Two year,Electronic check,Fiber optic,No,No,94.81,1004.7,Yes
CUST2456,Female,0,No,No,19,Month-to-month,Credit card,No,No,No,116.12,2205.16,No
CUST2457,Female,0,Yes,No,49,Month-to-month,Mailed check,Fiber optic,Yes,No,48.18,2317.13,No
CUST2458,Female,0,Yes,Yes,35,Month-to-month,Electronic check,DSL,Yes,Yes,34.79,1184.94,Yes
CUST2459,Male,0,No,No,68,One year,Bank transfer,Fiber optic,Yes,No,69.31,4737.2,No
CUST2460,Male,1,Yes,Yes,36,Two year,Electronic check,Fiber optic,No,No,68.46,2415.85,No
CUST2461,Male,1,No,No,11,Month-to-month,Mailed check,DSL,No,No,35.84,371.52,No
CUST2462,Male,0,No,No,39,Month-to-month,Mailed check,DSL,No,Yes,92.79,3565.32,No
CUST2463,Male,0,Yes,Yes,53,Month-to-month,Mailed check,DSL,Yes,No,54.9,2942.61,No
CUST2464,Male,0,No,No,1,Month-to-month,Credit card,Fiber optic,No,No,37.01,18.98,Yes
CUST2465,Female,0,Yes,Yes,49,Two year,Electronic check,No,No,No,51.86,2430.32,No
CUST2466,Female,0,Yes,No,40,Month-to-month,Electronic check,DSL,No,No,75.49,3101.28,No
CUST2467,Female,0,Yes,Yes,44,Two year,Electronic check,Fiber optic,Yes,No,92.1,4103.07,No
CUST2468,Female,0,No,No,8,One year,Bank transfer,No,No,No,67.15,436.43,Yes
CUST2469,Male,0,No,No,61,One year,Credit card,DSL,No,Yes,71.61,4404.95,No
CUST2470,Male,0,No,No,46,Month-to-month,Credit card,Fiber optic,No,No,32.17,1555.95,Yes
CUST2471,Female,1,No,No,4,Two year,Bank transfer,No,No,No,111.3,435.88,Yes
CUST2472,Male,1,Yes,No,0,Month-to-month,Credit card,No,Yes,No,112.73,7.45,No
CUST2473,Female,0,Yes,No,43,Month-to-month,Bank transfer,DSL,No,Yes,87.71,3755.59,Yes
CUST2474,Female,0,No,No,21,Month-to-month,Mailed check,DSL,No,No,19.8,441.79,Yes
CUST2475,Female,1,No,No,37,Month-to-month,Mailed check,DSL,No,No,72.78,2744.52,Yes
CUST2476,Male,0,Yes,No,18,Month-to-month,Credit card,Fiber optic,No,Yes,82.18,1419.69,Yes
CUST2477,Female,0,Yes,Yes,30,Month-to-month,Mailed check,Fiber optic,Yes,No,119.45,3548.19,Yes
CUST2478,Female,0,No,No,66,Two year,Mailed check,Fiber optic,Yes,No,119.6,7898.68,No
CUST2479,Female,0,No,Yes,41,Month-to-month,Mailed check,DSL,No,Yes,105.48,4340.19,Yes
CUST2480,Male,0,Yes,No,25,One year,Electronic check,DSL,Yes,No,24.51,633.12,No
CUST2481,Male,1,Yes,No,12,Two year,Mailed check,Fiber optic,No,No,115.23,1373.13,Yes
CUST2482,Female,1,No,No,57,Month-to-month,Electronic check,Fiber optic,Yes,No,80.49,4543.83,Yes
CUST2483,Male,0,No,Yes,17,One year,Bank transfer,Fiber optic,Yes,Yes,99.69,1743.99,Yes
CUST2484,Male,0,Yes,Yes,66,Month-to-month,Bank transfer,Fiber optic,No,No,59.53,3867.9,No
CUST2485,Male,1,No,No,2,Month-to-month,Bank transfer,DSL,Yes,No,50.61,76.61,No
CUST2486,Male,0,Yes,No,54,Month-to-month,Bank transfer,DSL,No,No,65.25,3524.39,Yes
CUST2487,Male,1,Yes,No,57,Two year,Bank transfer,DSL,No,No,32.98,1904.12,No
CUST2488,Male,0,No,No,62,Month-to-month,Mailed check,DSL,No,No,54.42,3359.45,No
CUST2489,Male,0,No,No,51,One year,Mailed check,DSL,No,Yes,105.48,5417.13,No
CUST2490,Male,0,Yes,No,23,Month-to-month,Mailed check,DSL,Yes,No,21.87,565.55,Yes
CUST2491,Male,0,No,Yes,71,Two year,Bank transfer,DSL,No,No,33.39,2339.55,No
CUST2492,Male,0,No,No,8,Month-to-month,Bank transfer,DSL,No,No,30.76,265.66,Yes
CUST2493,Female,0,No,Yes,36,One year,Electronic check,Fiber optic,No,No,59.11,2140.27,No
CUST2494,Female,0,No,No,52,One year,Credit card,DSL,No,No,119.69,6206.83,No
CUST2495,Male,0,No,Yes,23,One year,Mailed check,Fiber optic,No,No,35.68,725.33,No
CUST2496,Female,0,No,No,20,Two year,Credit card,Fiber optic,No,No,32.84,674.51,Yes
CUST2497,Female,1,Yes,Yes,39,Two year,Bank transfer,Fiber optic,No,No,111.34,4365.46,No
CUST2498,Male,1,Yes,Yes,61,Month-to-month,Bank transfer,No,No,Yes,107.97,6640.53,Yes
CUST2499,Male,0,Yes,No,69,Month-to-month,Bank transfer,DSL,Yes,No,21.29,1452.26,Yes
CUST2500,Male,0,No,Yes,68,Month-to-month,Credit card,Fiber optic,No,No,94.67,6404.21,No
CUST2501,Female,0,No,Yes,13,Month-to-month,Electronic check,No,Yes,No,84.86,1057.45,Yes
CUST2502,Female,0,Yes,No,41,Month-to-month,Bank transfer,No,Yes,No,96.31,3798.8,Yes
CUST2503,Male,1,Yes,Yes,49,Month-to-month,Electronic check,DSL,Yes,No,68.44,3333.32,No
CUST2504,Male,0,No,Yes,60,Month-to-month,Electronic check,DSL,No,No,119.12,7285.52,No
CUST2505,Male,0,Yes,No,3,Two year,Mailed check,DSL,No,No,22.47,130.96,No
CUST2506,Female,1,No,No,71,Month-to-month,Credit card,Fiber optic,No,No,41.91,2926.0,No
CUST2507,Female,0,Yes,No,16,Two year,Bank transfer,Fiber optic,No,Yes,58.45,909.47,No
CUST2508,Female,1,No,No,56,Month-to-month,Electronic check,DSL,No,No,63.88,3551.23,No
CUST2509,Female,1,No,No,47,One year,Credit card,Fiber optic,No,No,111.98,5332.99,Yes
CUST2510,Male,0,Yes,Yes,43,Two year,Credit card,Fiber optic,No,No,75.12,3341.39,No
CUST2511,Male,1,Yes,No,44,Month-to-month,Bank transfer,Fiber optic,No,Yes,22.6,998.89,Yes
CUST2512,Male,0,Yes,No,32,Month-to-month,Mailed check,No,No,Yes,59.6,1920.38,No
CUST2513,Male,0,No,No,30,Month-to-month,Mailed check,Fiber optic,No,No,60.48,1840.42,Yes
CUST2514,Female,0,No,No,46,Month-to-month,Electronic check,DSL,No,No,116.48,5357.29,No
CUST2515,Female,1,Yes,Yes,5,Two year,Mailed check,Fiber optic,No,No,79.12,409.7,Yes
CUST2516,Male,0,No,No,71,Two year,Mailed check,DSL,No,No,82.84,5884.05,No
CUST2517,Male,0,No,No,70,Month-to-month,Mailed check,Fiber optic,No,No,90.75,6376.4,No
CUST2518,Female,0,Yes,No,33,Month-to-month,Credit card,No,No,No,96.54,3085.73,Yes
CUST2519,Male,0,Yes,Yes,52,Month-to-month,Bank transfer,No,No,No,82.78,4280.59,No
CUST2520,Female,0,No,Yes,13,Month-to-month,Credit card,Fiber optic,No,Yes,42.19,489.3,No
CUST2521,Male,0,No,Yes,15,One year,Credit card,DSL,No,No,107.15,1641.75,Yes
CUST2522,Male,0,No,No,42,Month-to-month,Bank transfer,DSL,No,No,92.68,3853.28,Yes
CUST2523,Male,0,No,Yes,72,Month-to-month,Credit card,Fiber optic,No,No,93.67,6666.0,No
CUST2524,Male,0,No,Yes,11,Month-to-month,Electronic check,DSL,No,No,119.65,1226.73,Yes
CUST2525,Male,0,Yes,No,69,Month-to-month,Electronic check,Fiber optic,No,Yes,99.86,6912.81,Yes
CUST2526,Male,0,No,Yes,18,One year,Credit card,DSL,No,No,102.57,1799.82,Yes
CUST2527,Male,1,No,No,40,Month-to-month,Mailed check,DSL,No,No,115.04,4594.69,Yes
CUST2528,Female,0,No,No,52,Two year,Credit card,DSL,No,No,33.42,1816.98,No
CUST2529,Female,1,Yes,No,28,Two year,Mailed check,No,No,No,68.77,1944.32,No
CUST2530,Female,0,Yes,No,69,Month-to-month,Credit card,Fiber optic,Yes,No,77.22,5302.67,No
CUST2531,Female,0,Yes,No,58,Month-to-month,Electronic check,DSL,No,No,51.59,2933.46,Yes
CUST2532,Female,0,Yes,No,63,Two year,Mailed check,DSL,No,No,103.62,6549.81,No
CUST2533,Male,0,Yes,Yes,23,Two year,Electronic check,Fiber optic,No,No,95.77,2196.25,Yes
CUST2534,Male,0,No,Yes,15,Two year,Credit card,DSL,No,No,91.53,1401.88,No
CUST2535,Female,0,No,Yes,51,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,119.71,5986.03,Yes
CUST2536,Male,0,Yes,No,5,Two year,Mailed check,No,No,Yes,44.46,279.17,No
CUST2537,Female,0,No,No,36,Month-to-month,Mailed check,Fiber optic,No,No,93.02,3263.08,Yes
CUST2538,Female,0,Yes,No,3,One year,Credit card,Fiber optic,Yes,Yes,74.24,198.51,No
CUST2539,Male,0,Yes,No,37,Two year,Credit card,Fiber optic,No,Yes,49.92,1916.54,No
CUST2540,Male,0,Yes,Yes,40,Month-to-month,Mailed check,No,No,No,34.38,1263.52,No
CUST2541,Male,0,No,No,13,Two year,Bank transfer,No,No,Yes,109.38,1417.6,No
CUST2542,Female,1,Yes,No,70,Month-to-month,Credit card,Fiber optic,Yes,Yes,78.74,5498.06,Yes
CUST2543,Male,0,Yes,Yes,50,Two year,Credit card,DSL,No,No,102.14,5105.56,No
CUST2544,Female,0,Yes,No,64,Month-to-month,Credit card,Fiber optic,No,No,73.63,4730.13,Yes
CUST2545,Female,0,No,Yes,51,Two year,Bank transfer,DSL,Yes,No,40.44,2063.19,No
CUST2546,Female,0,Yes,No,29,Month-to-month,Mailed check,Fiber optic,Yes,No,52.43,1453.47,Yes
CUST2547,Male,0,No,No,56,One year,Electronic check,Fiber optic,Yes,No,56.92,3192.39,No
CUST2548,Male,0,No,Yes,29,Month-to-month,Credit card,DSL,No,No,117.24,3399.04,Yes
CUST2549,Female,0,No,No,41,Month-to-month,Bank transfer,DSL,Yes,No,18.57,758.36,No
CUST2550,Male,0,No,No,10,Month-to-month,Mailed check,Fiber optic,Yes,No,118.54,1289.7,Yes
CUST2551,Male,0,Yes,No,26,One year,Mailed check,No,No,No,118.01,3135.13,No
CUST2552,Male,0,Yes,No,23,Month-to-month,Bank transfer,Fiber optic,No,No,119.61,2842.39,Yes
CUST2553,Female,1,No,Yes,38,One year,Credit card,Fiber optic,No,No,66.61,2548.38,Yes
CUST2554,Female,0,Yes,No,71,Month-to-month,Electronic check,DSL,No,Yes,116.31,8347.28,Yes
CUST2555,Male,1,No,No,17,Two year,Credit card,Fiber optic,Yes,No,58.35,949.15,No
CUST2556,Female,0,No,No,44,Month-to-month,Mailed check,Fiber optic,No,Yes,20.68,891.96,Yes
CUST2557,Male,0,No,Yes,11,Month-to-month,Electronic check,Fiber optic,Yes,No,40.88,420.67,Yes
CUST2558,Male,0,No,No,48,Month-to-month,Credit card,DSL,No,No,114.42,5467.37,Yes
CUST2559,Male,0,No,No,30,Month-to-month,Electronic check,Fiber optic,No,No,19.4,584.07,Yes
CUST2560,Male,0,No,Yes,21,Month-to-month,Bank transfer,DSL,Yes,Yes,73.69,1557.69,No
CUST2561,Female,0,Yes,No,43,Month-to-month,Credit card,DSL,No,No,25.71,1127.08,Yes
CUST2562,Female,0,No,Yes,63,Two year,Mailed check,No,No,Yes,47.21,3061.46,No
CUST2563,Female,0,Yes,No,24,One year,Mailed check,DSL,Yes,No,26.99,571.53,No
CUST2564,Male,0,Yes,Yes,50,One year,Electronic check,DSL,No,No,105.67,5223.24,No
CUST2565,Male,0,No,No,6,Month-to-month,Bank transfer,Fiber optic,No,Yes,78.29,347.64,Yes
CUST2566,Male,0,Yes,No,5,One year,Credit card,No,No,No,110.01,507.95,No
CUST2567,Female,0,Yes,No,23,Month-to-month,Bank transfer,Fiber optic,No,Yes,88.21,2006.62,Yes
CUST2568,Male,0,Yes,No,18,One year,Bank transfer,Fiber optic,No,No,117.04,2071.8,Yes
CUST2569,Female,1,No,No,8,Month-to-month,Electronic check,No,Yes,Yes,70.01,503.13,Yes
CUST2570,Female,0,No,No,35,Month-to-month,Electronic check,DSL,Yes,Yes,83.15,2914.7,Yes
CUST2571,Female,1,No,Yes,39,Month-to-month,Credit card,Fiber optic,No,Yes,76.78,2975.09,Yes
CUST2572,Female,0,Yes,Yes,23,Two year,Mailed check,Fiber optic,Yes,Yes,67.39,1505.73,No
CUST2573,Female,0,No,No,47,Month-to-month,Credit card,No,No,No,104.29,4909.18,Yes
CUST2574,Female,0,No,Yes,62,One year,Bank transfer,DSL,No,No,83.74,5163.22,No
CUST2575,Male,0,Yes,No,68,Month-to-month,Electronic check,DSL,Yes,No,99.73,6839.47,No
CUST2576,Male,1,Yes,No,52,One year,Bank transfer,Fiber optic,Yes,Yes,98.21,5098.74,No
CUST2577,Female,0,Yes,Yes,53,Two year,Electronic check,Fiber optic,No,No,37.49,1969.47,No
CUST2578,Female,0,No,No,41,Month-to-month,Mailed check,Fiber optic,No,No,84.32,3470.2,Yes
CUST2579,Male,0,No,No,44,Month-to-month,Bank transfer,Fiber optic,No,No,38.36,1587.55,Yes
CUST2580,Female,0,No,No,13,Two year,Electronic check,DSL,No,No,77.5,1068.18,No
CUST2581,Female,1,Yes,No,28,Month-to-month,Credit card,Fiber optic,Yes,No,87.1,2478.04,Yes
CUST2582,Male,0,No,No,5,Month-to-month,Credit card,Fiber optic,No,Yes,119.72,558.95,Yes
CUST2583,Female,0,No,Yes,6,One year,Credit card,No,Yes,No,21.12,70.19,Yes
CUST2584,Female,0,No,No,36,One year,Bank transfer,DSL,No,No,27.31,932.66,Yes
CUST2585,Female,0,No,No,52,Month-to-month,Electronic check,No,No,No,25.86,1274.22,No
CUST2586,Male,0,Yes,No,17,Two year,Electronic check,Fiber optic,No,Yes,58.63,911.87,No
CUST2587,Male,0,Yes,Yes,37,Month-to-month,Electronic check,DSL,No,Yes,101.8,3694.48,Yes
CUST2588,Male,0,No,Yes,58,Month-to-month,Bank transfer,Fiber optic,No,No,104.09,5904.86,No
CUST2589,Female,0,No,No,0,One year,Electronic check,DSL,No,Yes,93.17,0.0,Yes
CUST2590,Female,0,No,No,67,Month-to-month,Mailed check,No,No,Yes,109.48,7328.33,Yes
CUST2591,Male,0,Yes,No,43,Month-to-month,Bank transfer,No,No,No,50.93,2254.04,No
CUST2592,Female,0,No,No,46,One year,Mailed check,DSL,No,No,26.99,1290.89,Yes
CUST2593,Female,0,Yes,No,34,Two year,Mailed check,DSL,No,No,23.93,776.92,No
CUST2594,Female,0,Yes,No,59,Two year,Credit card,Fiber optic,Yes,Yes,104.92,6177.9,No
CUST2595,Female,0,No,Yes,51,Two year,Bank transfer,Fiber optic,Yes,No,92.5,4772.65,No
CUST2596,Female,0,No,Yes,7,Two year,Electronic check,Fiber optic,Yes,Yes,89.26,602.39,No
CUST2597,Male,0,Yes,Yes,40,Month-to-month,Mailed check,DSL,No,No,52.65,2114.53,Yes
CUST2598,Female,0,Yes,No,2,Month-to-month,Bank transfer,Fiber optic,Yes,No,56.75,83.2,Yes
CUST2599,Male,0,Yes,No,68,Two year,Electronic check,DSL,No,No,115.73,7871.6,No
CUST2600,Female,0,Yes,No,13,Month-to-month,Credit card,No,No,No,24.51,322.81,Yes
CUST2601,Male,0,No,No,25,One year,Bank transfer,No,Yes,No,96.92,2405.55,No
CUST2602,Female,0,No,No,69,One year,Bank transfer,Fiber optic,No,Yes,49.58,3474.32,No
CUST2603,Male,0,Yes,No,57,Month-to-month,Bank transfer,No,Yes,Yes,21.98,1209.64,No
CUST2604,Female,0,No,No,39,Two year,Electronic check,DSL,No,No,93.74,3661.63,No
CUST2605,Male,0,No,Yes,50,Month-to-month,Mailed check,DSL,No,Yes,51.75,2676.68,No
CUST2606,Female,0,No,Yes,4,Month-to-month,Mailed check,Fiber optic,No,No,91.66,382.2,Yes
CUST2607,Male,0,Yes,No,31,Two year,Bank transfer,Fiber optic,Yes,Yes,90.18,2755.75,Yes
CUST2608,Female,0,No,No,0,Month-to-month,Bank transfer,Fiber optic,No,No,72.55,17.38,Yes
CUST2609,Male,0,Yes,No,53,Month-to-month,Electronic check,No,No,No,97.29,5277.97,Yes
CUST2610,Male,0,Yes,No,10,Month-to-month,Credit card,No,No,No,77.27,774.66,Yes
CUST2611,Female,0,Yes,No,52,Two year,Bank transfer,Fiber optic,No,No,47.24,2496.16,No
CUST2612,Female,0,No,Yes,7,One year,Bank transfer,Fiber optic,Yes,Yes,92.88,650.42,Yes
CUST2613,Male,0,Yes,Yes,24,One year,Credit card,DSL,No,No,78.09,1887.93,Yes
CUST2614,Female,0,Yes,Yes,39,One year,Bank transfer,DSL,No,No,19.3,748.79,No
